player_id,batsman,bat_hand,matches_played,runs_scored,balls_faced,batting_strike_rate,dismissals,boundary_runs,boundary_balls,4s,6s,dots,dot_percent,boundary_percent,batting_average,Country
380561,Obed Harvey,LHB,30,568,564,100.71,29,264,59,45,14,262,46.45,46.48,19.59,Ghana
520138,Joost Mees,RHB,27,565,469,120.47,26,326,72,53,19,205,43.71,57.7,21.73,Luxembourg
384518,Hammad Azam,RHB,38,563,464,121.34,28,292,62,40,22,161,34.7,51.87,20.11,United States of America
669855,Jofra Archer,RHB,63,560,384,145.83,33,314,66,41,25,110,28.65,56.07,16.97,England
350126,Luke Wells,LHB,33,557,411,135.52,29,348,77,57,20,157,38.2,62.48,19.21,England
333003,Reginald Nehonde,RHB,29,557,588,94.73,28,232,53,43,10,270,45.92,41.65,19.89,Botswana
659073,Saif Ahmad,LHB,25,556,512,108.59,22,274,63,52,11,218,42.58,49.28,25.27,Denmark
277914,Jeet Raval,LHB,27,553,467,118.42,27,310,71,58,13,184,39.4,56.06,20.48,New Zealand
56154,Shamsur Rahman,RHB,31,553,496,111.49,28,286,63,46,17,200,40.32,51.72,19.75,Bangladesh
420419,Tobias Visee,RHB,32,552,360,153.33,28,420,94,72,22,159,44.17,76.09,19.71,Netherlands
681305,Hasan Ali,RHB,75,548,374,146.52,46,344,69,35,34,144,38.5,62.77,11.91,Pakistan
755459,Ben Green,RHB,38,547,398,137.44,27,298,60,31,29,119,29.9,54.48,20.26,England
539511,Henry Nicholls,LHB,24,546,426,128.17,21,294,68,57,11,142,33.33,53.85,26.0,New Zealand
1161381,Mahmudul Hasan Joy,RHB,27,545,522,104.41,27,270,61,48,13,207,39.66,49.54,20.19,Bangladesh
315232,Asif Khan,RHB,24,544,392,138.78,19,340,68,34,34,154,39.29,62.5,28.63,United Arab Emirates
595406,Shane Dadswell,RHB,28,544,397,137.03,25,334,72,49,23,147,37.03,61.4,21.76,South Africa
377534,Shashank Singh,RHB,25,544,377,144.3,16,334,70,43,27,120,31.83,61.4,34.0,India
596664,Zane Green,LHB,46,544,544,100.0,37,256,59,49,10,241,44.3,47.06,14.7,Namibia
1137283,Thomas Rogers,LHB,25,543,436,124.54,22,310,72,61,11,167,38.3,57.09,24.68,Australia
285687,Jonathan Vandiar,LHB,19,542,389,139.33,16,336,77,63,14,140,35.99,61.99,33.88,South Africa
360456,Asela Gunaratne,RHB,32,541,444,121.85,23,260,58,44,14,141,31.76,48.06,23.52,Sri Lanka
5939,Michael Hussey,LHB,22,540,447,120.81,18,246,55,42,13,145,32.44,45.56,30.0,Australia
885181,Dan Douthwaite,RHB,37,540,365,147.95,28,358,69,28,41,135,36.99,66.3,19.29,England
698315,Donavon Ferreira,RHB,21,539,351,153.56,14,320,67,41,26,110,31.34,59.37,38.5,South Africa
746439,Umar Adam,RHB,30,539,410,131.46,30,338,71,44,27,180,43.9,62.71,17.97,Maldives
1123073,Anuj Rawat,LHB,32,538,452,119.03,22,324,71,51,20,194,42.92,60.22,24.45,India
1101871,Venkatraman Ganesan,LHB,34,537,505,106.34,24,230,57,56,1,201,39.8,42.83,22.38,Germany
1159711,Shahbaz Ahmed,LHB,39,536,448,119.64,31,258,53,30,23,157,35.04,48.13,17.29,India
1062583,Taranjit Bharaj,RHB,23,536,449,119.38,21,242,54,41,13,172,38.31,45.15,25.52,Denmark
208269,Naved Yasin,LHB,21,535,439,121.87,16,306,66,45,21,164,37.36,57.2,33.44,Pakistan
594322,Corbin Bosch,RHB,39,533,469,113.65,32,248,56,44,12,163,34.75,46.53,16.66,South Africa
44407,Wesley Barresi,RHB,29,532,458,116.16,25,300,69,57,12,190,41.48,56.39,21.28,Netherlands
308507,James Vifah,RHB,32,531,467,113.7,30,274,62,49,13,219,46.9,51.6,17.7,Ghana
1163855,Hayden Kerr,RHB,34,530,411,128.95,27,238,52,37,15,125,30.41,44.91,19.63,Australia
1093092,Ben Mike,RHB,42,530,358,148.04,25,300,64,42,22,101,28.21,56.6,21.2,England
784379,Wanindu Hasaranga,RHB,23,529,306,172.88,21,352,76,52,24,90,29.41,66.54,25.19,Sri Lanka
440522,Logan van Beek,RHB,55,528,425,124.24,29,260,55,35,20,149,35.06,49.24,18.21,Netherlands
698333,Jiveshan Pillay,LHB,19,528,457,115.54,18,322,73,58,15,215,47.05,60.98,29.33,South Africa
707177,Josh Finnie,RHB,38,528,390,135.38,33,320,69,47,22,140,35.9,60.61,16.0,New Zealand
764311,Nick Selman,RHB,21,526,406,129.56,21,296,67,53,14,135,33.25,56.27,25.05,England
1089932,Sulaimon Runsewe,RHB,33,525,506,103.75,29,232,55,49,6,223,44.07,44.19,18.1,Nigeria
1112535,Neil Rock,LHB,35,522,402,129.85,28,280,55,25,30,139,34.58,53.64,18.64,Ireland
938959,Wessly Madhevere,RHB,32,522,446,117.04,26,278,66,59,7,175,39.24,53.26,20.08,Zimbabwe
46248,Albie Morkel,LHB,22,522,367,142.23,16,314,65,38,27,127,34.6,60.15,32.62,South Africa
468573,Ross Adair,RHB,26,522,338,154.44,25,378,80,51,29,137,40.53,72.41,20.88,Ireland
44149,Johan Botha,RHB,40,521,439,118.68,27,228,51,39,12,154,35.08,43.76,19.3,South Africa
252833,Chesney Hughes,LHB,25,520,403,129.03,23,312,69,51,18,154,38.21,60.0,22.61,England
35565,Manoj Tiwary,RHB,27,518,418,123.92,22,300,67,51,16,153,36.6,57.92,23.55,India
1338592,Padmakar Surve,RHB,19,517,444,116.44,15,262,58,43,15,169,38.06,50.68,34.47,Indonesia
1319340,Faheem Nazir,LHB,10,516,331,155.89,9,334,74,55,19,113,34.14,64.73,57.33,Switzerland
1155609,Wilson Niyitanga,RHB,42,516,603,85.57,39,232,48,28,20,323,53.57,44.96,13.23,Rwanda
1048813,Narayan Jagadeesan,RHB,22,515,421,122.33,18,310,70,55,15,172,40.86,60.19,28.61,India
930189,Lalit Yadav,RHB,32,515,432,119.21,22,268,60,46,14,156,36.11,52.04,23.41,India
267724,Keshav Maharaj,RHB,46,515,422,122.04,26,286,62,43,19,159,37.68,55.53,19.81,South Africa
572198,Nick Gubbins,LHB,36,515,441,116.78,36,294,66,51,15,179,40.59,57.09,14.31,England
623695,Chamika Karunaratne,RHB,50,515,430,119.77,33,252,52,30,22,168,39.07,48.93,15.61,Sri Lanka
276297,Akbar-ur-Rehman,RHB,23,515,399,129.07,21,306,69,54,15,146,36.59,59.42,24.52,Pakistan
235516,Richmond Mutumbami,RHB,36,513,446,115.02,33,290,60,35,25,194,43.5,56.53,15.55,Zimbabwe
448074,Martin Coetzee,RHB,23,512,386,132.64,22,348,81,69,12,159,41.19,67.97,23.27,Hong Kong
376169,Michael Neser,RHB,56,510,405,125.93,43,278,61,44,17,158,39.01,54.51,11.86,Australia
772311,Aritra Dutta,RHB,21,509,369,137.94,20,358,76,49,27,165,44.72,70.33,25.45,Singapore
524219,Kayron J Stagno,RHB,18,508,292,173.97,18,380,74,32,42,109,37.33,74.8,28.22,Gibraltar
973799,Janak Prakash,RHB,35,508,415,122.41,28,244,51,31,20,148,35.66,48.03,18.14,Singapore
1338613,Lachlan Yamamoto-Lake,RHB,25,507,355,142.82,22,342,73,48,25,155,43.66,67.46,23.05,Japan
228622,John Hastings,RHB,35,507,316,160.44,24,354,74,45,29,120,37.97,69.82,21.12,Australia
541224,Luke Jongwe,RHB,48,505,424,119.1,32,266,59,44,15,169,39.86,52.67,15.78,Zimbabwe
42321,Nasir Jamshed,LHB,22,505,397,127.2,17,314,73,62,11,152,38.29,62.18,29.71,Pakistan
348129,Nitish Kumar,RHB,17,504,358,140.78,15,260,55,35,20,112,31.28,51.59,33.6,United States of America
1156622,Yasir Ali,RHB,22,504,491,102.65,19,244,52,34,18,208,42.36,48.41,26.53,Spain
1198915,Vikram Vijh,LHB,28,502,453,110.82,24,224,48,32,16,174,38.41,44.62,20.92,Luxembourg
291844,Alex Obanda,RHB,29,502,401,125.19,28,338,74,53,21,190,47.38,67.33,17.93,Kenya
381002,Graeme van Buuren,RHB,30,502,376,133.51,23,284,59,35,24,123,32.71,56.57,21.83,England
422965,Shehan Jayasuriya,LHB,30,500,448,111.61,28,246,54,39,15,164,36.61,49.2,17.86,United States of America
517247,Jonathan Tattersall,RHB,34,500,405,123.46,26,200,47,41,6,115,28.4,40.0,19.23,England
1163154,Sami Sohail,RHB,14,499,416,119.95,10,218,50,41,9,141,33.89,43.69,49.9,Malawi
40250,Fawad Alam,LHB,17,499,401,124.44,15,220,51,43,8,111,27.68,44.09,33.27,Pakistan
1155597,Didier Ndikubwimana,RHB,41,497,672,73.96,39,192,44,36,8,380,56.55,38.63,12.74,Rwanda
247235,Chris Woakes,RHB,50,496,394,125.89,27,268,58,40,18,139,35.28,54.03,18.37,England
914171,Qais Ahmad,RHB,59,495,391,126.6,40,320,64,32,32,173,44.25,64.65,12.38,Afghanistan
233482,Tim Ludeman,RHB,26,495,446,110.99,22,264,63,57,6,183,41.03,53.33,22.5,Australia
1314056,Dylan Steyn,LHB,16,493,372,132.53,13,280,66,58,8,134,36.02,56.8,37.92,Czech Republic
1156473,Sudesh Wickramasekara,RHB,26,493,363,135.81,24,298,61,34,27,142,39.12,60.45,20.54,Czech Republic
388794,Michael Pollard,RHB,24,493,393,125.45,21,294,62,39,23,162,41.22,59.63,23.48,New Zealand
456405,Zain Abbas,LHB,21,493,415,118.8,20,278,65,56,9,152,36.63,56.39,24.65,Pakistan
486668,Lerato Kgoatle,RHB,18,492,384,128.12,16,322,75,64,11,181,47.14,65.45,30.75,South Africa
1178061,Alpesh Ramjani,LHB,25,492,372,132.26,21,274,58,37,21,142,38.17,55.69,23.43,Uganda
429894,Andre Malan,RHB,19,491,429,114.45,15,216,53,51,2,151,35.2,43.99,32.73,South Africa
1142981,Azyan Farhath,RHB,25,490,612,80.07,22,194,46,41,5,308,50.33,39.59,22.27,Maldives
41984,Mohammad Nadeem,RHB,38,490,443,110.61,30,220,47,31,16,160,36.12,44.9,16.33,Oman
232364,Tim Southee,RHB,67,489,362,135.08,41,276,55,27,28,150,41.44,56.44,11.93,New Zealand
379776,Sisanda Magala,RHB,47,489,383,127.68,31,286,60,37,23,145,37.86,58.49,15.77,South Africa
882319,Harry Swindells,RHB,27,488,433,112.7,23,202,48,43,5,138,31.87,41.39,21.22,England
679567,Ben Dwarshuis,LHB,59,487,372,130.91,35,248,52,32,20,127,34.14,50.92,13.91,Australia
685831,Luqman Butt,RHB,16,487,368,132.34,13,330,71,48,23,153,41.58,67.76,37.46,Cambodia
225676,Qaasim Adams,LHB,28,486,413,117.68,23,240,54,42,12,169,40.92,49.38,21.13,South Africa
46934,Alviro Petersen,RHB,14,485,357,135.85,12,206,45,32,13,87,24.37,42.47,40.42,South Africa
1151255,Clinton Rubagumya,RHB,46,484,580,83.45,39,162,37,30,7,285,49.14,33.47,12.41,Rwanda
520127,Shaheryar Butt,RHB,20,483,338,142.9,16,334,69,40,29,146,43.2,69.15,30.19,Belgium
315594,Ashley Nurse,RHB,43,482,406,118.72,25,276,56,30,26,173,42.61,57.26,19.28,West Indies
1042145,Harry Came,RHB,21,481,358,134.36,21,282,65,54,11,129,36.03,58.63,22.9,England
537048,Faisal Mubashir,RHB,20,479,452,105.97,11,196,46,40,6,152,33.63,40.92,43.55,Germany
1163453,William O'Donnell,RHB,21,479,367,130.52,19,268,53,25,28,129,35.15,55.95,25.21,New Zealand
585338,Ruhan Pretorius,RHB,27,479,394,121.57,20,248,53,35,18,143,36.29,51.77,23.95,South Africa
1151273,Nehal Wadhera,LHB,20,478,328,145.73,17,318,67,42,25,118,35.98,66.53,28.12,India
379147,Dominic Hendricks,LHB,27,478,473,101.06,22,174,41,36,5,173,36.58,36.4,21.73,South Africa
1184115,Vijayshankar Chikkannaiah,RHB,24,478,471,101.49,24,228,51,39,12,221,46.92,47.7,19.92,Germany
359649,Mohammed Aslam,RHB,29,477,422,113.03,26,244,56,46,10,157,37.2,51.15,18.35,Kuwait
334394,Sam Whiteman,LHB,31,477,393,121.37,30,276,61,45,16,165,41.98,57.86,15.9,Australia
1156488,Talha Khan,LHB,26,476,460,103.48,22,220,49,37,12,209,45.43,46.22,21.64,Germany
637526,Isaac Okpe,RHB,35,475,452,105.09,28,178,36,19,17,178,39.38,37.47,16.96,Nigeria
537124,Gurkeerat Singh Mann,RHB,27,475,419,113.37,21,248,56,44,12,159,37.95,52.21,22.62,India
833777,Michael van Lingen,LHB,24,475,405,117.28,24,298,69,58,11,192,47.41,62.74,19.79,Namibia
1318875,Shiv Gill,RHB,19,474,458,103.49,18,210,47,36,11,187,40.83,44.3,26.33,Luxembourg
959827,Jason Sangha,RHB,26,473,445,106.29,22,198,44,33,11,174,39.1,41.86,21.5,Australia
822485,Muhammad Akhlaq,RHB,24,473,341,138.71,24,332,69,41,28,136,39.88,70.19,19.71,Pakistan
1088610,Jack Edwards,RHB,32,473,426,111.03,32,226,54,49,5,170,39.91,47.78,14.78,Australia
1286456,Omary Kitunda,RHB,36,470,487,96.51,34,246,54,39,15,249,51.13,52.34,13.82,Tanzania
481975,Edward Moore,LHB,18,470,400,117.5,18,288,65,51,14,186,46.5,61.28,26.11,South Africa
1200965,Saqlain Arshad,RHB,18,470,352,133.52,17,324,74,60,14,157,44.6,68.94,27.65,Qatar
292152,Jamie Atkinson,RHB,20,470,367,128.07,16,294,64,45,19,149,40.6,62.55,29.38,Hong Kong
529349,Dhiren Gondaria,RHB,19,469,359,130.64,15,250,55,40,15,125,34.82,53.3,31.27,Kenya
1076382,Mackenzie Harvey,LHB,30,468,394,118.78,27,262,58,43,15,169,42.89,55.98,17.33,Australia
321757,Rudi Second,RHB,23,467,412,113.35,20,218,48,35,13,151,36.65,46.68,23.35,South Africa
437005,Binod Bhandari,RHB,32,467,388,120.36,29,274,58,37,21,172,44.33,58.67,16.1,Nepal
317248,Saad Nasim,RHB,34,466,412,113.11,28,256,53,31,22,167,40.53,54.94,16.64,Pakistan
585615,Francisco Couana,RHB,14,465,351,132.48,14,290,65,50,15,154,43.87,62.37,33.21,Mozambique
698311,Joshua van Heerden,RHB,20,464,408,113.73,15,254,61,56,5,168,41.18,54.74,30.93,Germany
314991,Aviwe Mgijima,RHB,37,463,409,113.2,27,190,42,31,11,140,34.23,41.04,17.15,South Africa
643433,George Garton,LHB,39,463,336,137.8,26,286,63,46,17,122,36.31,61.77,17.81,England
1062706,Harrison Carlyon,RHB,26,462,435,106.21,26,270,62,51,11,206,47.36,58.44,17.77,Jersey
951781,Milton Shumba,LHB,31,461,448,102.9,24,198,42,27,15,184,41.07,42.95,19.21,Zimbabwe
1270816,Iqbal Hossain,RHB,16,460,271,169.74,16,376,76,40,36,131,48.34,81.74,28.75,Austria
566805,Tom Wood,RHB,14,460,327,140.67,11,268,62,52,10,94,28.75,58.26,41.82,England
220519,Rameez Shahzad,RHB,22,460,420,109.52,17,226,50,37,13,171,40.71,49.13,27.06,United Arab Emirates
526440,Josh Butler,RHB,19,460,440,104.55,18,228,51,39,12,197,44.77,49.57,25.56,Guernsey
559061,Ben Horne,RHB,34,459,348,131.9,29,270,57,36,21,133,38.22,58.82,15.83,New Zealand
824159,Tayyab Tahir,RHB,17,459,332,138.25,15,286,66,55,11,116,34.94,62.31,30.6,Pakistan
596371,Eddie Byrom,LHB,28,456,305,149.51,26,314,67,44,23,119,39.02,68.86,17.54,Zimbabwe
696401,Marco Jansen,RHB,36,455,341,133.43,27,280,56,28,28,136,39.88,61.54,16.85,South Africa
46788,Ashwell Prince,LHB,16,455,357,127.45,15,216,51,45,6,116,32.49,47.47,30.33,South Africa
914625,Jack Boyle,RHB,23,453,424,106.84,23,202,49,46,3,161,37.97,44.59,19.7,New Zealand
866505,Feroze Khushi,RHB,22,452,350,129.14,22,260,57,41,16,131,37.43,57.52,20.55,England
300629,Angelo Perera,RHB,19,452,362,124.86,19,230,51,38,13,116,32.04,50.88,23.79,Sri Lanka
946507,Tadiwanashe Marumani,LHB,32,451,420,107.38,31,244,51,31,20,203,48.33,54.1,14.55,Zimbabwe
333782,Timm van der Gugten,RHB,38,451,306,147.39,24,256,51,25,26,87,28.43,56.76,18.79,Netherlands
384530,Adil Amin,RHB,27,449,382,117.54,21,210,46,33,13,128,33.51,46.77,21.38,Pakistan
1290929,Tim Robinson,RHB,17,449,295,152.2,17,286,63,46,17,110,37.29,63.7,26.41,New Zealand
390481,Harshal Patel,RHB,47,449,346,129.77,34,300,64,42,22,152,43.93,66.82,13.21,India
362603,Shafiqullah,RHB,40,448,283,158.3,27,306,61,30,31,104,36.75,68.3,16.59,Afghanistan
364133,Tre Manders,RHB,15,447,344,129.94,13,278,60,41,19,141,40.99,62.19,34.38,Bermuda
55343,Elton Chigumbura,RHB,35,445,366,121.58,31,264,52,24,28,160,43.72,59.33,14.35,Zimbabwe
819441,Darwish Rasooli,RHB,24,444,355,125.07,20,254,53,32,21,134,37.75,57.21,22.2,Afghanistan
1112212,Benjamin Ward,RHB,24,444,353,125.78,17,250,50,25,25,141,39.94,56.31,26.12,Jersey
816627,Macalister Wright,RHB,18,442,365,121.1,17,228,48,30,18,139,38.08,51.58,26.0,Australia
901657,Harrison Ward,LHB,24,442,330,133.94,21,266,57,38,19,125,37.88,60.18,21.05,England
515923,Samson Awiah,RHB,24,441,473,93.23,22,218,50,41,9,247,52.22,49.43,20.05,Ghana
319750,Kamran Khan,RHB,21,441,347,127.09,23,314,68,47,21,174,50.14,71.2,19.17,Qatar
629070,Mohammad Saifuddin,LHB,46,440,385,114.29,27,242,53,38,15,156,40.52,55.0,16.3,Bangladesh
45949,Rory Kleinveldt,RHB,47,439,279,157.35,32,294,59,30,29,95,34.05,66.97,13.72,South Africa
550189,Dayyaan Galiem,RHB,28,438,378,115.87,16,186,41,30,11,133,35.19,42.47,27.38,South Africa
550215,Kagiso Rabada,LHB,66,437,410,106.59,37,238,52,37,15,184,44.88,54.46,11.81,South Africa
261354,Nathan Coulter-Nile,RHB,56,437,322,135.71,40,292,59,31,28,143,44.41,66.82,10.92,Australia
952207,Sinethemba Qeshile,RHB,34,436,391,111.51,29,186,42,33,9,136,34.78,42.66,15.03,South Africa
1151257,Eric Niyomugabo,RHB,41,435,430,101.16,42,194,41,26,15,198,46.05,44.6,10.36,Rwanda
821749,Saif Hassan,RHB,21,434,387,112.14,20,254,55,38,17,172,44.44,58.53,21.7,Bangladesh
559059,Joe Carter,RHB,28,434,382,113.61,21,220,48,34,14,150,39.27,50.69,20.67,New Zealand
1156426,Saber Zakhil,RHB,19,434,285,152.28,18,306,59,24,35,119,41.75,70.51,24.11,Belgium
7547,Ben Rohrer,LHB,29,431,344,125.29,19,198,44,33,11,113,32.85,45.94,22.68,Australia
1144657,Nicolaj Laegsgaard,LHB,20,431,290,148.62,19,304,65,43,22,120,41.38,70.53,22.68,Denmark
800675,Karan KC,RHB,38,431,283,152.3,27,286,55,22,33,104,36.75,66.36,15.96,Nepal
1253822,Gulsan Jha,LHB,25,431,309,139.48,18,272,55,29,26,118,38.19,63.11,23.94,Nepal
917093,Raza Iqbal,LHB,22,431,357,120.73,17,256,60,52,8,153,42.86,59.4,25.35,Norway
1204631,Najjam Shahzad,-,19,429,305,140.66,18,288,57,27,30,129,42.3,67.13,23.83,Portugal
314743,Shykat Ali,RHB,26,429,359,119.5,23,280,59,37,22,166,46.24,65.27,18.65,Bangladesh
1125958,Atharva Taide,LHB,19,429,326,131.6,15,264,60,48,12,128,39.26,61.54,28.6,India
1161022,Sundeep Jora,RHB,25,429,358,119.83,19,210,45,30,15,134,37.43,48.95,22.58,Nepal
1124290,Nathan McSweeney,RHB,18,428,379,112.93,15,188,43,35,8,136,35.88,43.93,28.53,Australia
1233047,Heinrich Gericke,RHB,18,427,257,166.15,20,254,54,35,19,74,28.79,59.48,21.35,Malta
1274037,Azhar Andani,RHB,12,427,341,125.22,13,218,51,44,7,133,39.0,51.05,32.85,Portugal
275654,Andrew Mansale,RHB,21,427,371,115.09,17,182,38,23,15,136,36.66,42.62,25.12,Vanuatu
1095879,Jack Davies,LHB,24,426,354,120.34,20,196,44,34,10,112,31.64,46.01,21.3,England
308418,Nelson Odhiambo,RHB,36,424,398,106.53,29,174,37,24,13,162,40.7,41.04,14.62,Kenya
467656,Tom Wells,RHB,33,424,342,123.98,25,196,39,19,20,119,34.8,46.23,16.96,England
571102,Fynn Hudson-Prentice,RHB,32,424,349,121.49,26,188,42,32,10,110,31.52,44.34,16.31,England
302579,Shreevats Goswami,LHB,16,423,303,139.6,14,260,62,56,6,97,32.01,61.47,30.21,India
24289,Niall O'Brien,LHB,21,423,380,111.32,16,160,36,28,8,133,35.0,37.83,26.44,Ireland
379139,Kagiso Rapulana,RHB,22,422,399,105.76,18,192,45,39,6,168,42.11,45.5,23.44,South Africa
470917,James McCollum,RHB,18,421,325,129.54,17,256,57,43,14,124,38.15,60.81,24.76,Ireland
417381,Andy McBrine,LHB,35,421,344,122.38,23,228,48,30,18,123,35.76,54.16,18.3,Ireland
1387421,Akshaykumar Yadav,RHB,17,420,333,126.13,12,252,59,51,8,131,39.34,60.0,35.0,Thailand
1321221,Alexander Dizija,RHB,15,420,336,125.0,15,258,57,42,15,152,45.24,61.43,28.0,Serbia
455463,Aamir Kaleem,LHB,29,419,384,109.11,24,214,47,34,13,154,40.1,51.07,17.46,Oman
796255,Bilal Tahir,LHB,31,418,321,130.22,22,270,55,30,25,133,41.43,64.59,19.0,Kuwait
420492,Brian Masaba,RHB,32,417,395,105.57,23,206,48,41,7,175,44.3,49.4,18.13,Uganda
55414,Sean Ervine,LHB,30,416,321,129.6,25,208,45,31,14,93,28.97,50.0,16.64,Zimbabwe
469130,Harmanjot Singh,RHB,26,416,349,119.2,22,206,49,44,5,127,36.39,49.52,18.91,Germany
1091078,Tion Webster,RHB,24,414,385,107.53,20,266,59,44,15,197,51.17,64.25,20.7,West Indies
958691,Ashen Bandara,RHB,18,414,354,116.95,17,170,37,26,11,112,31.64,41.06,24.35,Sri Lanka
209457,Chamara Kapugedera,RHB,24,414,351,117.95,20,216,47,33,14,132,37.61,52.17,20.7,Sri Lanka
514770,Prakash Mishra,RHB,32,414,335,123.58,31,302,59,26,33,176,52.54,72.95,13.35,Bulgaria
216184,Neil Dexter,RHB,26,413,326,126.69,23,256,58,46,12,131,40.18,61.99,17.96,England
20123,Owais Shah,RHB,17,413,340,121.47,16,212,47,35,12,119,35.0,51.33,25.81,England
1076722,Will Sutherland,RHB,37,412,302,136.42,25,206,41,20,21,103,34.11,50.0,16.48,Australia
1071473,Jan Nicol Loftie-Eaton,LHB,28,412,312,132.05,24,250,52,31,21,120,38.46,60.68,17.17,Namibia
414973,Ollie Hairs,LHB,23,411,235,174.89,21,326,67,38,29,96,40.85,79.32,19.57,Scotland
870785,Will Fraine,RHB,33,411,278,147.84,20,246,53,36,17,87,31.29,59.85,20.55,England
55893,Fazle Mahmud,LHB,22,410,367,111.72,18,236,51,35,16,157,42.78,57.56,22.78,Bangladesh
386302,Zeeshan Ali,RHB,25,409,321,127.41,16,220,49,37,12,110,34.27,53.79,25.56,Hong Kong
55894,Farhad Reza,RHB,35,409,294,139.12,24,246,51,30,21,106,36.05,60.15,17.04,Bangladesh
524270,Joshua Rasu,RHB,24,408,382,106.81,20,194,42,29,13,164,42.93,47.55,20.4,Vanuatu
273686,Naved Malik,RHB,19,407,302,134.77,19,300,64,42,22,138,45.7,73.71,21.42,Pakistan
1286457,SanjayKumar Thakor,RHB,36,407,292,139.38,29,282,60,39,21,123,42.12,69.29,14.03,Tanzania
1093638,Imran Ali,LHB,17,406,409,99.27,17,214,48,37,11,195,47.68,52.71,23.88,Bahrain
1216277,Saud Islam,RHB,13,406,370,109.73,12,198,45,36,9,157,42.43,48.77,33.83,Uganda
598896,Umar Siddiq,LHB,24,406,365,111.23,19,220,49,37,12,152,41.64,54.19,21.37,Pakistan
409957,Ryan Pringle,RHB,38,404,335,120.6,35,198,46,39,7,123,36.72,49.01,11.54,England
793413,Zeeshan Malik,RHB,16,403,323,124.77,14,238,55,46,9,129,39.94,59.06,28.79,Pakistan
17171,Gordon Muchall,RHB,19,402,344,116.86,11,122,28,23,5,87,25.29,30.35,36.55,England
465327,Innocent Kaia,RHB,22,402,365,110.14,20,216,50,42,8,158,43.29,53.73,20.1,Zimbabwe
1074333,Nuwanidu Fernando,RHB,18,402,336,119.64,16,224,47,29,18,144,42.86,55.72,25.12,Sri Lanka
400587,Irfan Sukkur,LHB,26,401,353,113.6,24,224,50,38,12,148,41.93,55.86,16.71,Bangladesh
906749,Dominic Drakes,LHB,33,401,305,131.48,20,258,53,30,23,132,43.28,64.34,20.05,West Indies
1197103,Marcus Campopiano,RHB,13,401,321,124.92,14,206,45,32,13,123,38.32,51.37,28.64,Italy
51784,Rayad Emrit,RHB,47,400,350,114.29,29,204,41,21,20,141,40.29,51.0,13.79,West Indies
948595,Justin Broad,RHB,14,398,327,121.71,13,172,41,37,4,97,29.66,43.22,30.62,Germany
1092313,Rohail Nazir,RHB,27,397,313,126.84,24,254,57,44,13,127,40.58,63.98,16.54,Pakistan
625960,Kyle Jamieson,RHB,28,397,296,134.12,16,198,44,33,11,92,31.08,49.87,24.81,New Zealand
1273409,Kevin Irakoze,RHB,44,397,356,111.52,38,218,45,26,19,161,45.22,54.91,10.45,Rwanda
1155599,Martin Akayezu,RHB,48,396,357,110.92,41,236,48,26,22,176,49.3,59.6,9.66,Rwanda
1048847,Hari Nishaanth,LHB,15,396,328,120.73,13,234,51,36,15,136,41.46,59.09,30.46,India
1066118,Ali Imran,RHB,15,396,289,137.02,15,274,57,34,23,125,43.25,69.19,26.4,Pakistan
595786,Jean du Plessis,RHB,14,396,333,118.92,16,176,40,32,8,119,35.74,44.44,24.75,South Africa
394868,Bismillah Khan,RHB,25,395,305,129.51,23,254,58,47,11,125,40.98,64.3,17.17,Pakistan
420643,David Mathias,RHB,16,395,365,108.22,12,226,46,25,21,167,45.75,57.22,32.92,Bahrain
1338585,Gede Priandana,RHB,22,394,374,105.35,20,254,55,38,17,199,53.21,64.47,19.7,Indonesia
1195664,Asa Tribe,RHB,17,393,337,116.62,16,222,50,39,11,134,39.76,56.49,24.56,Jersey
698315,Donovan Ferreira,RHB,23,393,257,152.92,19,268,54,28,26,101,39.3,68.19,20.68,South Africa
723573,Salum Jumbe,LHB,35,392,360,108.89,28,228,48,30,18,179,49.72,58.16,14.0,Tanzania
717373,Amad Butt,RHB,38,392,281,139.5,25,250,51,28,23,109,38.79,63.78,15.68,Pakistan
1131181,Llew Johnson,RHB,27,389,340,114.41,26,212,43,23,20,145,42.65,54.5,14.96,New Zealand
